zinc_id,SMILES
ZINC000085630153,CNCCCCCC/C=C/C(=O)CCc1ccc(O)c(OC)c1
ZINC000085890714,C=C1C(=O)O[C@@H]2[C@H]3C(C)=CC(=O)C3=C(C)C[C@@H](OC(=O)/C(C)=C/C)[C@@H]12
ZINC000034059642,C=C1COC(=O)[C@]12C[C@]1(C)[C@@H](C)CC[C@H](OC(=O)C(C)C)[C@@H]1[C@H]2OC(=O)C(C)C
ZINC000103553580,C=C1[C@H]([C@@]2(C)C=CC(=O)C(C)(C)[C@@H]2CC(=O)OC)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@]2(C)[C@H](C3=C[C@@H](O)OC3=O)C[C@H]3O[C@]132
ZINC000095918865,COc1cc(C[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc([C@@H](C)O)cc(OC)c2O)cc(OC)c1O
ZINC000085510949,COc1c(O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)ccc2c1O/C(=C/c1ccc(O)c(O)c1)C2=O
ZINC000085492557,CCCCC[C@@H]1C=C[C@@H](CCCCC[C@H](C(=O)O)[C@H](O)CC[C@]2(O)C[C@@H](CN[C@H](C)Cc3cccc(O)c3)[C@H](Cc3ccnc(N)c3)C2)[C@H](O)C1
ZINC000034294740,CC1=CC=C[C@@H](C(C)(C)O)C1
ZINC000085508483,C=C1[C@@H](OC(=O)[C@H](O)[C@@H](c2ccccc2)N(C)C)CC[C@]2(C)[C@@H]1[C@H](OC(C)=O)[C@H]1CC(=O)C(C)=C([C@@H](OC(C)=O)[C@@H]2OC(C)=O)C1(C)C
ZINC000085543552,C[C@H]1CC=C[C@](C)([C@@H]2CCC[C@H](Cc3cc(O)cc(Cc4ccccc4CCC[C@@H]4C=c5ccccc5=CC4)c3)C2)C1
ZINC000095914634,O=C(OC[C@@H](O)[C@@H](O)[C@@H]1OC(=O)c2cc(O)c(O)c(O)c2-c2c(O)c(O)c(O)c3c2C(=O)O[C@H]1[C@H]3O)c1cc(O)c(O)c(O)c1
ZINC000095910020,Cc1ccc(C(C)C)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000150344907,COc1cc2cc(C3CCCC3)c(C(=O)CN3Cc4ccccc4C3=O)c(O)c2c2c1/C=C/[C@H](C1=C3C=C(CCCO)C=C[C+]3N=C1)OC[C@H]1O[C@H](O2)[C@@](O)(CO)[C@@H](O)[C@@H]1O
ZINC000085594066,Cc1cc(=O)c2c(O)c3c(cc2o1)OC(C)(C)[C@H](OC(=O)[C@]1(C)O[C@@H]1CCc1cc(N)nc2c1ccc1ccccc12)C3
ZINC000013341240,CCOC(=O)[C@@H](Cc1ccc(O)c(O)c1)OC(=O)/C=C/c1ccc(O)c(O)c1
ZINC000033832892,COc1ccc2ccc(=O)oc2c1[C@@H](O)[C@H](OC(C)=O)C(C)C
ZINC000085530814,C[C@H]1[C@]2(O)CC[C@]3(CO)[C@@]1(CC[C@@H]1[C@@]4(C)CC[C@@]5(C)CC[C@@](C)(C(=O)O)C[C@H]5[C@]4(C)CC[C@]13C)CO2
ZINC000015221443,Cc1coc2c1C[C@@]1(C)C(=CCC(=O)[C@@H]1C)C2
ZINC000006017965,COc1cc2ccnc3c2c(c1OC)-c1ccc(O)c(=O)cc1-3
ZINC000038794968,C=CC[C@]12C[C@@H](OC)C(=O)C(OC)=C1O[C@@H](c1ccc3c(c1)OCO3)[C@H]2C
ZINC000036450177,CC(C)[C@@H]1CC[C@](C)(O)[C@H]2CC[C@](C)(O)[C@H](O)[C@@H]12
ZINC000085507751,CCC[C@]1(SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)N[C@@H](O)C(=O)O)CC[C@H]2CC=C(CCCO)[C@H]3C(=O)OC1=C23
ZINC000085838660,COC(=O)[C@H]1[C@@H](OC=O)[C@@]2(O)c3c(OC)cc(OC)cc3O[C@@]2(c2ccc3c(c2)OCO3)[C@H]1c1ccccc1
ZINC000085509617,O=C(/C=C/c1ccc(O)c(O)c1)CO[C@@]1(C(=O)O)C[C@@H](O)[C@@H](O)[C@@H]2O[C@H](C(=O)/C=C/c3cc(O)c(O)cc3CO)[C@H](CO)C[C@H]21
ZINC000085624775,CC[C@@H](CCO)/C(=C/C(=O)CCc1cc(OC2CCCC2)c(O)c2c1C#CC[C@H](N=C(N)N)C[C@H]1C=C3[C@@H](c4cccc(O)c4)C[C@@H](C)C[C@H]3[C@H]2[C@H]1COC)CO
ZINC000006403618,COc1cc([C@@H]2OC[C@H]3[C@@H](c4ccc5c(c4)OCO5)OC[C@H]32)cc(OC)c1OC
ZINC000685935603,CCOc1ccc([C@H]2CC(=O)c3c(O)c(C)c(OCC)c(C)c3O2)cc1OC
ZINC000095914513,CCN1C[C@]2(CO)CC[C@H](O)[C@@]34[C@H]5C[C@@H]6[C@@H](OC)C[C@@](OC)([C@H]5[C@H]6O)[C@@](O)([C@@H](OC)[C@H]23)[C@@H]14
ZINC000105113666,C=C1C[C@H](O)[C@H](O)[C@]2(C)C[C@H]3OC(=O)C(=C)[C@H]3C[C@@H]12
ZINC000085630396,CNC[C@H](CCCCCC(=O)CC(=O)/C=C(\CO)c1cc(OC)c(O)cc1Cc1cnc(N)cc1CCc1cccc(CCc2ccccc2)c1)CCc1ccccc1
ZINC000070454315,CCC(=O)O[C@H]1CC(C)=C(/C=C/C(C)=C/C=C/C=C(C)/C=C/[C@@H]2C(C)=C[C@@H](O)CC2(C)C)C(C)(C)C1
ZINC000015273914,C=C(C)[C@@H](O)Cc1c(OC)cc(O)c2c(=O)cc(C)oc12
ZINC000038298629,C=C[C@](C)(O)CC[C@@]1(C)C2=C([C@H](OC(C)=O)[C@H](O)[C@H]1C)C(C)(C)CCC2
ZINC000085631432,CCC[C@H](CO)[C@H]1C[C@H](Cc2ccnc(N)c2)C[C@@H]2C#C[C@H](c3ccccc3)c3cc(O)c(OC)cc3CCC(=O)CC(=O)[C@H]2C1
ZINC000005159641,CC(=O)CC[C@@H]1[C@H]2C[C@H](C(C)(C)O)C(=O)C[C@@]12C
ZINC000033831727,CC[C@H](C)C(=O)O[C@@H]1c2c(C)coc2C[C@@]2(O)CCC[C@H](C)[C@@]12C
ZINC000005159264,CC(=O)/C=C/[C@]12O[C@@]1(C)C[C@@H](O)CC2(C)C
ZINC000103579531,C=C1C(=O)O[C@@H]2[C@@H]3O[C@]3(C)CC/C=C(\C)C[C@H](OC(C)=O)[C@@H]12
ZINC000070455247,C=C1C(=O)O[C@@H]2[C@@H]3[C@@H](CC[C@@]3(O)CO)C(C=O)=C[C@@H](OC(=O)C(C)C)[C@@H]12
ZINC000085593022,COc1ccc2c(c1)[C@@H](O)[C@@H]([C@@H]1COc3cc(CCCO)c(OC)cc3[C@@H]1O)CO2
ZINC000095912031,CC1(C)CC[C@]2(O)C(=O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1
ZINC000085628697,CCCCC[C@@H](O)CC(=O)CCc1ccc2c(c1)O[C@H]1[C@@H](C#C[C@H](O)c3ccc4c(c3CC3=CN=C5C=[N+]1C=C35)CCN[C@@H]4N)C1(C#CO2)CCCC1
ZINC000049898635,CNc1ccccc1C(=O)O[C@H]1CC[C@@]2(C)[C@@H](C[C@@H](O)[C@]3(C)[C@@H]2CC[C@]24C[C@@]23CC[C@H]4[C@@H]2C[C@H]([C@H](O)C(C)(C)O)O[C@@H]2OC)C1(C)C
ZINC000095910812,CC[C@H](C)O[C@H]1O[C@H](CO[C@@H]2OC[C@](O)(COC(=O)/C=C\c3ccc(O)c(O)c3)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O
ZINC000049841117,C=C1[C@@H](OC(=O)C[C@H](c2ccccc2)N(C)C)CC[C@]2(C)[C@@H]1[C@H](O)[C@@H]1C[C@H](OC(C)=O)C(C)=C([C@@H](OC(C)=O)[C@@H]2OC(C)=O)C1(C)C
ZINC000085549045,CNCCNC(=N)NC[C@]1(C)[C@@H]2CC[C@@H](C)[C@]13C[C@H](O)C(C(=O)O)=C3C2
ZINC000095911863,CCCCCCCCCCCCCCCCCCCCc1cc(=O)c2c(O)c(C)c(O)c(C)c2o1
ZINC000038139512,C/C=C1\[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)OC)[C@H]1CC(=O)OC[C@H](O)c1ccc(O)c(O)c1
ZINC000032296424,C=C1C[C@]23C[C@H]1CC[C@H]2[C@@]12CC[C@@](O)(OC1)C(C)(C)[C@H]2[C@H](O)C3
ZINC000085597517,COc1cc(CCC(=O)C[C@H](O)CCCO)ccc1O
ZINC000085531781,O=C(O)[C@@H]1O[C@H](Oc2cc(O)c3c(=O)c(O[C@H]4O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]4O)c(-c4ccc(O)c(O)c4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000095914290,C[C@@H]1[C@@H]2[C@](C)(CC[C@H]1C)[C@H](O)C[C@@]1(C)[C@@]2(C)CC[C@@]2(C)C3=C(C[C@H]4O[C@]421)C(C)(C)[C@H](O)CC3
ZINC000095913924,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(C=O)[C@H]5[C@H](O)C[C@]43C)[C@H]2[C@]1(C)O
ZINC000085493900,CNC[C@@H](C(=O)O)C(=O)OC[C@@H]1O[C@H](Oc2ccc3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@@H](O[N+]2=CC3=CC=NC3=C2c2cc(C)cc(C)c2)[C@H](O)[C@H]1O
ZINC000085505295,O=C(O)[C@H]1Cc2cc(O)c3c(c2N1C(=O)/C=C/c1ccc(O)c(CC2=N[CH+]N=C2)c1)[C@@H](O)C[C@@]1(O3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000150345620,Cc1cc(=O)c2c(O)c3c(cc2o1)O[C@@]1(C)CCSSCc2c(cc(C[N+]4=CC5=CC=NC5=C4)nc2N)-c2cc(cc(N)n2)CC[C@H]2O[C@]24C(=O)O[C@@H]1[C@@H]3[C@@H]1CC[C@@H]4[C@@H](O)C1
ZINC000014610035,CO[C@@H]1c2ccc(O)cc2O[C@H]2c3ccc4c(c3CO[C@H]21)OCO4
ZINC000014437637,OC[C@H](Cc1ccc(O)c(O)c1)[C@H](CO)Cc1ccc(O)c(O)c1
ZINC000039559761,COc1cc(O)c2c(c1C)[C@](C)([C@H](C)O)OC2=O
ZINC000085506502,COc1ccc(-c2cc(=O)c3c(O)c(OCc4cccc(O)c4)c(O[C@@H]4O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@H]4O)cc3o2)cc1
ZINC000015274471,COc1cc(OC)c(C(=O)/C=C/c2ccc(OC)c(OC)c2OC)c(OC)c1
ZINC000069482071,C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@@H](CC[C@@H]4[C@@]5(C)CC[C@H](Oc6ccccc6)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12
ZINC000085596546,COc1cc([C@H]2O[C@@H](CCc3ccc(O)c(OCO)c3)C[C@H](O)[C@@H]2CCO)cc(OC[C@@H]2N[C@@H](C)CC[C@@]2(CC(=O)O)Cc2ccnc(N)c2)c1O
ZINC000095913643,C[C@](O)(CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO
ZINC000085624305,CCCCc1[cH-]cc(CCc2ccc(O)c(OC[C@H](O)[C+]3C=C([C@H](CNC[C@H](C)O)C4CCCC4)C=N3)c2)[o+]1
ZINC000085594152,Cc1cc(=O)c2c(O)c3c(cc2o1)O[C@@](C)(C1CCNCC1)[C@H](OC(=O)[C@]1(C)O[C@@H]1C)C3
ZINC000095910654,COc1cc(O)cc(O)c1C(=O)[C@@H]1[C@@H](c2ccccc2)[C@H](c2ccccc2)[C@H]1C(=O)c1c(OC)cc(O)cc1OC
ZINC000085571584,CCC/C=C1\OC(=O)C2=C[C@@H]3CC[C@@]21[C@H]1C2=C(CC[C@H]13)/C(=C/CCC1CCCC1)OC2=O
ZINC000085631442,COc1cc(CCC(=O)[C@H](O)C(=O)CCCCCCCCCO)cc([C@@H]2c3ccnc(N)c3C=C[C@@]2(CO)Cc2c[cH-]cn2)c1O
ZINC000085492537,CCCCC[C@@H]1C=C[C@@H](CCCCC[C@H](C(=O)O)[C@H](O)CC[C@@]2(O)[C@H]3CC[C@@H](c4ccnc(N)c4)[C@H]3C[C@H]2O)[C@H](O)C1
ZINC000013340224,COc1ccc(OC)c(CCc2cc(O)cc(O)c2)c1
ZINC000150359455,CC(C)=C1CCc2ccc3c(c2)CC#CC[C@@]2(C)Oc4ccc5ccc(=O)oc5c4[C@@H](OC(=O)C[C@@H]4C[C@@H](c5cccc(Cc6ccccc6)c5)CC[C@@H]34)[C@@H]2OC1=O
ZINC000040430199,C[C@@H]1[C@H]2C[C@]3(CC(=O)O2)C(=CC(=O)[C@H]3C)[C@]1(C)CO
ZINC000085949816,CC(C)=CCc1c(O)c2c(c(C(=O)c3ccccc3)c1O)OC(C)(C)[C@H](O)C2
ZINC000138767429,C=C1CC[C@@H]2[C@H](OC(=O)[C@@H]2C)[C@H]2[C@@](C)(O)C=C[C@]12O
ZINC000095910297,CC(=O)O[C@@]1(C)C(=O)C=C2C(=CO[C@@]3(O[C@@H](C)CC[C@H]3O)[C@@H]2C/C=C(C)/C=C/C(=O)O)C1=O
ZINC000525915077,O=c1cc(-c2cc(O)c(O)cc2O[C@@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12
ZINC000085489064,NCCC1=C[C@@H](CCCCCC[C@H]2C/C3=C\C[C@@H](C(=O)O)C4(CCCCC4)c4cccc(c4)C[C@]2(c2ccc(O)cc2)CC3)CC1
ZINC000003644363,COc1c(OC)c2c3c(nccc3c1OC)-c1c-2ccc(O)c(=O)c1OC
ZINC000013481898,COc1cc(C[C@H]2COc3c(C)c(O)c(C)c(O)c3C2=O)ccc1O
ZINC000095098990,Oc1ccc(C2=C[C@@H](c3cc(O)cc4c3[C@H](c3cc(O)cc5c3[C@H](c3cc(O)cc(O)c3)[C@H](c3ccc(O)cc3)O5)[C@H](c3ccc(O)cc3)O4)[C@@H](c3ccc(O)cc3)O2)cc1
ZINC000040933980,C=C1C(=O)[C@@]23[C@@H](CC[C@@H]1[C@H]2O)[C@]1(C)[C@@H](O)CC[C@](C)(CO)[C@H]1C[C@H]3O
ZINC000013340588,COc1ccc2oc(CCc3ccc(O)c(OC)c3)cc(=O)c2c1
ZINC000013359138,COc1cc(OC)c(-c2ccc(OC)c3c(OC)cc(C)cc23)c2c1C(C)=N[C@H](C)C2
ZINC000000900165,COc1cc[n+](C)c2ccccc12
ZINC000015161131,COc1cc([C@@H]2Oc3c(OC)cc(/C=C/CO)cc3[C@H]2CO)cc(OC)c1OC
ZINC000015222500,COc1cc2nc3occc3c(OC)c2cc1OCC=C(C)C
ZINC000014589698,COCc1ccc(OCc2ccc(O)cc2)cc1
ZINC000014763063,CC(C)=CCc1c(O)cc(O)c2c(=O)c3c(O)ccc(O)c3oc12
ZINC000103525727,C=C(/C=C/C=C(/CO)[C@H]1CC[C@@]2([C@H](CCC3(O)CCCC3)/C(=C(\C)C=O)CC[C@@]2(C)O)[C@@H]1O)CCC=C(C)C
ZINC000103551256,C=C1[C@@H](O)CC[C@]2(C)[C@@H]1C[C@@H]1C[C@H](O)C(C)=C([C@@H](OC(C)=O)[C@@H]2OC(C)=O)C1(C)C
ZINC000038143701,CC(C)(O)[C@@H]1CC[C@]2(CO)[C@@H](O)CC[C@](C)(O)[C@H]2[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000032296540,C=C1C(=O)O[C@H]2[C@H]1CC[C@@](C)(O)[C@@H]1CC(=O)C(=C)[C@H]21
ZINC000032297354,CC(=O)O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1
ZINC000085625406,NCOc1cc(CCC(=O)C[C@H](O)C[C@H](CCc2ccccc2CCCO)c2cc(O)c(O)c(OCc3cccc(O)c3)c2)ccc1O
ZINC000085630970,COc1cc2c(cc1O)[C@H](CC[C@H](O)CCc1cc(N)ncc1CC1=C[CH+]N=C1)C#C[C@H]([C@H](O)CCCC1([C@@H]3CN[C@@H]4CC(=O)CC[C@@H]4C3)CCCC1)C(=O)CC2
ZINC000085628135,CC[C@]1(CNC(=N)NC)C#CC[C@H](Cc2ccc(O)c(OC3CCNCC3)c2)[C@@H](OC(C)=O)C[C@@H](O)CC1
ZINC000095910081,C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)OCC[C@]21O
ZINC000095911882,C=C1OCc2c1cc(OC)c(C/C=C(\C)CC(=O)C=C(C)C)c2O
ZINC000095914614,Cc1cc2c(c(CO)c1CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)C(C)(C)[C@@H]2O
ZINC000095913734,O=C(O[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1OCCc1ccc(O)c(O)c1)c1ccc(O)cc1
ZINC000085531083,C[C@H]1C[C@H]2Cc3[nH]c(=O)ccc3[C@@]3(C1)[C@H]2CCCN3C
ZINC000085569372,CC[C@H](O)[C@H](CCCO)Oc1cc(O)cc2oc(-c3cc(Cc4cccc(CNC)c4)c(O)c(CC(C)C)c3)c(O)c(=O)c12
ZINC000085596513,CCCCCC(=O)CC(=O)C1=Cc2cc(OC)c(O)cc2CC1
ZINC000085597515,CCC[C@@H](O)CC(=O)CCc1ccc(O)c(OC)c1CCC(C)C
ZINC000085545931,C[C@@]1([C@H](O)CO)[C@@H](O)CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@]13CC[C@H]1CC[C@]4(C)CC[C@]5([C@@H](O)CC[C@@H]4[C@@]215)[C@@H](O)C3
ZINC000070454949,C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C=O)CC[C@H]1C
ZINC000084154656,CCCOC(=O)CSc1cncc(Cl)n1
ZINC000103553576,C=C1[C@H]([C@@]2(C)C=CC(=O)C(C)(C)[C@@H]2CC(=O)OC)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@]2(C)[C@H](C3=C[C@@H](O)OC3=O)C[C@H]3O[C@@]132
ZINC000058575570,CC1(C)C[C@H]2[C@@H](C1)[C@H](O)C1=C(C[C@]2(C)O)C(=O)O[C@H]1O
ZINC000095912760,CC(C)=CC[C@@H]1Cc2c(cc(O)c3c2O[C@@H](c2cc4c(cc2O)O[C@H](c2ccc(O)cc2)[C@H]4c2cc(O)cc(O)c2)CC3=O)OC1(C)C
ZINC000059589071,C=C[C@]1(C)CC2=CC[C@H]3[C@](C)(C(=O)O)C[C@H](O)C[C@]3(C)[C@H]2C[C@H]1O
ZINC000085547614,C[C@@]12CCC[C@@](O)(C1)[C@@H]1C[C@]3(CCCC34CCCC4)[C@@H]1[C@H](O)C2
ZINC000085546431,C=C1[C@H]2[C@@H](CO)C[C@@](C=O)(C1(C)C)[C@]2(O)OC
ZINC000085568636,COc1cc2c(c3c1-c1cc(CC(C)C)c(O)cc1CC3)C[C@@H](O)[C@H](c1ccc(O)c(OC3CCCC3)c1)O2
ZINC000085597291,CCCCC[C@H](Cc1ccc(O)c(OC)c1)[C@H]1C[C@@H](OC(C)=O)C[C@@H](c2cc(O)c(O)c(OC3CCCCC3)c2)O1
ZINC000085595076,CC/C=C1\C=C(C(=O)OCC)Oc2cc3c(c(OC)c21)C[C@@H](C(C)(C)O)O3
ZINC000085592972,CNCc1cc2c(cc1OC)[C@H](O)[C@H]([C@H]1COc3ccc(OC)cc3[C@H]1O)[C@@H](CCCOC)O2
ZINC000070455601,CCN1C[C@@]2(O)[C@H]3C[C@@]4(O)[C@@H]1[C@]3([C@@H](O)C[C@H]2O)[C@H]1C[C@H]2[C@H](OC)[C@]1(O)[C@]4(O)C[C@H]2OC
ZINC000085510542,CC1(C)C=Cc2cc3c(cc2O1)C[C@@H]1c2ccc(O)cc2OC[C@]31O
ZINC000085506087,CCCCCC/C=C\CCCCCC[C@H](C(=O)O)[C@H](C)O
ZINC000013411368,O=C1C=CC[C@@H](C[C@H](O)C[C@@H](O)/C=C/c2ccccc2)O1
ZINC000150343276,CC[C@@H]1C[C@@H]2C=C[C@H]1C[C@@H](O)CC1(CCCC1)CN/C(N)=N/CC[C@@H]1[C@H](CCCC13CCCC3)Oc1cc(ccc1O)[C@@H]1Oc3cc(OC)c4c(c3C[C@H]1O)[C@@H]2Cc1cc(O)c(CC(C)C)cc1-4
ZINC000238788821,COc1cc(C)c2c(OC)cc(O)c3c2c1C(=O)O[C@@H]3OC
ZINC000103524504,CNC(=N)N1C=C[C@H](CNCCO)[C@@]2(C1)[C@@H]1CC[C@H]3CCCC[C@H](OC)[C@]4(O)C[C@@]32C(=C4C(=O)O)C1
ZINC000059767653,COc1cc(O)c2c(=O)c(O[C@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@H]3O)c(-c3ccc(O)c(OC)c3)oc2c1
ZINC000085625802,COc1cc(CC[C@@H](O)[C@H](C(=O)CCc2cc(O)c(O)c(OC)c2)[C@]23CCC[C@H]2CCc2c3ccnc2N)ccc1O
ZINC000085507306,C=C[C@@H]1[C@H](CC(=O)O)C(C(=O)OC)=CC[C@H]1O[C@@H]1O[C@H](CO)[C@]23OC=c4nc(CC5CCCC5)[cH-]c4=C2CC[C@@]1(O)[C@H]3O
ZINC000005761568,COc1c(C(C)C)cc2c(=O)cc3c(cc2c1O)C=CC(=O)C3(C)C
ZINC000084153998,COc1cc(/C=C/C(=O)O[C@@H]2CC[C@H](CCCCCCCCCCCCC(C)=O)N[C@@H]2C)ccc1O
ZINC000015112191,COc1cc([C@H]2Oc3c(OC)cc([C@@H](O)[C@@H](C)O)cc3[C@@H]2C)ccc1O
ZINC000033831578,CC(=O)c1c(C)cc(O)c2ccc(-c3ccc4c(O)cc(C)c(C(C)=O)c4c3O)c(O)c12
ZINC000070454322,C=C1C(=O)[C@]23C[C@H]1C[C@@H](OC(C)=O)[C@H]2[C@]1(C)[C@@H](O)[C@H](OC(C)=O)[C@H](OC(C)=O)C(C)(C)[C@H]1[C@@H](O)C3
ZINC000685935958,CC(C)CC[C@H]1C(=O)O[C@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@H]1O
ZINC000523041454,C=C1C(=O)O[C@@H]2C[C@H](C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)[C@@H](C)CC)[C@@H]12)O3
ZINC000085594750,CCOC(=O)C1=C(C=O)/C2=C3\CCC(=O)[C@H](C3)c3cc4c(cc3CC[C@H](CO)COc3c5c(c(CO)c(c32)O1)O[C@H]([C@](C)(O)C1CCNCC1)C5)=N[CH+]C=4
ZINC000033830936,C=C1C(=O)O[C@H]2[C@@H]1CCC1=CCC[C@H](C)[C@]12C
ZINC000044280727,CC(C)=CCC/C(C)=C/Cc1c2c(c(O)c3c(=O)c4c(oc13)-c1c(O)cc(O)c3c1[C@H](C4)C(C)(C)O3)C=CC(C)(C)O2
ZINC000085489725,COc1cc(C(=O)O)c(N[C@H](C)CCC(C)C)cc1O[C@@H]1O[C@H](COC(=O)c2cc(OC)c(O)c(OCCc3ccccc3)c2O)[C@@H](O)[C@H](O)[C@H]1O
ZINC000085489970,CCc1cccc(C[C@H]2[C@@H](OC(=O)/C=C/c3ccc(O)c(O)c3)[C@](OC(=O)/C=C/c3ccc(O)c(O)c3)([C@@H](O)NC)[C@H](O)C[C@]2(O)C(=O)O)c1
ZINC000085490891,CCCCC[C@H](O)/C=C/C=C(\C[C@H](O)CO)[C@H](CCC[C@H](CCC(=O)O)NCC)NC[C@H](C)O
ZINC000085505858,CCCCC[C@@H](C/C=C\CCC1CCCCC1)CC[C@H](CCN)[C@H](CCc1ccccc1)CC(=O)O
ZINC000085510867,COc1ccc(-c2cc(=O)c3ccc(O[C@@H]4O[C@H](CO[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1
ZINC000085547539,C[C@@]12CCC[C@@](O)(C1)[C@@H]1CC[C@]1(CO)[C@H](O)C2
ZINC000082182080,CC(=O)O[C@H]1C[C@]2(C(C)(C)O)C(=C1C)[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@]1(C)[C@@H](OC(C)=O)C[C@H](OC(C)=O)[C@]3(CO3)[C@H]1[C@@H]2OC(C)=O
ZINC000103524974,CNCCNC(=N)N1C=C[C@H](CNC)[C@@]2(C1)[C@@H]1CC[C@@H](C)[C@]23CCC(C(=O)O)=C3C1
ZINC000085569489,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(OCC(CO)CO)c12
ZINC000085571198,CCC1(/C=C2\OC(=O)C3=C2CC[C@H]2[C@@H]4CC[C@@]5(C(=C4Cc4ccnc(N)c4)C(=O)O/C5=C\C[C@H](C)CNC)[C@@H]32)CCCC1
ZINC000085593177,O=C1c2ccccc2C(=O)c2c(O)c(O[C@H]3O[C@@H](C4(O)CCCCC4)[C@H](O)[C@@H](O)[C@@H]3O)cc(CCc3ccccc3)c21
ZINC000085625173,O=C(/C=C/[C@H]1CCC=C[C@@H]1CO)CCc1ccc(O)c(OC2CCCC2)c1
ZINC000085626623,COc1c(O)ccc2c1C#CCc1cc3c4c(c1O)O[C@@H](O)C[C@@H]4CCC[C@@H]3C[C@@H](O)CC(=O)CC2
ZINC000085632243,COc1c(O)ccc(C[C@H](Cc2cnc[cH-]2)[C@H](O)CC(=O)[C@H](CC2=C[CH+]N=C2)Cc2ccc(O)c(OCNC[C@H](C)O)c2)c1Cc1cccc2ccccc12
ZINC000085632299,CNc1cc(C[C@@H](Cc2ccc(O)c(OC)c2)C(=O)C[C@@H](O)[C@@H](Cc2ccc(O)c(OC)c2)Cc2cnc[cH-]2)cc2ccccc12
ZINC000085632449,COc1cc(CCC(=O)C[C@@H](O)[C@@H](Cc2ccc(O)c(OC)c2)Cc2cnc[cH-]2)ccc1O
ZINC000085644553,C[C@@]1([C@@H](O)CO)C=C2CC[C@@H]3[C@@](C)(CC(=O)C[C@@]3(C)CO)[C@H]2CC1
ZINC000033833090,C/C(=C\COc1c2ccoc2cc2oc(=O)ccc12)C/C=C/C(C)(C)O
ZINC000033833379,C/C=C\C[C@H]1[C@@H](OC(C)=O)c2c(ccc3ccc(=O)oc23)OC1(C)C
ZINC000033831979,C/C=C\C(=O)OCCc1c(C)cc2c(c1C)C(=O)[C@@H](C)C2
ZINC000059586511,COc1cc2c(cc1OC)[C@@]13CC[N+]4([O-])C/C(=C/CO)[C@H](C[C@@H]14)[C@H]1CCC(=O)N2[C@H]13
ZINC000095910630,C[C@H]1C(=O)O[C@@H]2[C@H]1CC[C@]1(C)CC[C@@H](O)[C@](C)(O)[C@@H]21
ZINC000095912023,C=C[C@](C)(CCC[C@@H](C)CO)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
